timestamp,gaze_angle,head_pitch,head_yaw,head_roll,ear_left,ear_right,pupil_left,pupil_right,blink_rate,fixation_stability,focus_score
1764434132.4115312,3.76,-28.14,14.68,-175.69,0.325,0.304,37.70,28.58,12.0,0.112,71.7
1764434132.438144,3.73,-27.79,14.58,-175.85,0.321,0.280,37.15,25.25,12.0,0.113,71.7
1764434132.515718,3.67,-27.07,14.20,-175.73,0.311,0.285,38.57,23.27,12.0,0.113,71.8
1764434132.5368593,3.62,-26.41,13.96,-175.69,0.297,0.296,39.24,27.63,12.0,0.113,71.9
1764434132.5570807,3.53,-26.64,13.78,-175.69,0.303,0.287,39.36,32.66,12.0,0.113,71.8
1764434132.6016693,3.40,-26.29,13.41,-175.78,0.274,0.276,40.83,34.79,12.0,0.113,71.8
1764434132.621173,3.31,-26.38,13.24,-176.07,0.274,0.269,40.90,36.27,12.0,0.113,71.7
1764434132.6488302,3.20,-25.67,12.92,-176.02,0.218,0.206,40.94,37.16,12.0,0.114,71.7
1764434132.680417,3.08,-24.37,12.52,-176.05,0.175,0.039,44.18,38.22,13.0,0.114,71.6
1764434132.702703,2.99,-24.19,12.18,-176.24,0.163,0.059,46.45,39.95,13.0,0.114,71.6
1764434132.7276533,2.90,-23.87,11.57,-176.52,0.210,0.195,43.06,39.15,13.0,0.114,71.7
1764434132.7918413,2.80,-23.92,10.71,-176.70,0.223,0.207,41.38,40.15,13.0,0.114,72.1
1764434132.813789,2.65,-23.61,9.94,-176.70,0.264,0.198,41.76,38.78,13.0,0.114,72.2
1764434132.8338368,2.55,-24.12,9.32,-176.70,0.243,0.188,41.30,40.55,13.0,0.114,72.5
1764434132.917433,2.34,-23.90,8.62,-176.74,0.275,0.213,40.05,38.48,13.0,0.114,72.5
1764434132.9375043,2.20,-23.87,8.13,-176.48,0.256,0.223,39.18,36.34,13.0,0.114,72.5
1764434132.955427,2.04,-22.52,7.74,-176.36,0.286,0.208,39.31,36.00,13.0,0.114,72.0
1764434133.0146878,1.89,-21.78,7.28,-176.10,0.300,0.226,39.58,34.69,13.0,0.113,71.7
1764434133.034495,1.78,-22.57,6.90,-175.69,0.285,0.249,39.77,33.78,13.0,0.112,72.0
1764434133.0523517,1.69,-22.76,6.58,-175.60,0.300,0.232,39.95,36.78,13.0,0.111,72.1
1764434133.0719836,1.62,-23.12,6.28,-175.41,0.310,0.237,42.43,38.26,13.0,0.110,72.3
1764434133.096165,1.57,-22.21,5.94,-175.53,0.295,0.261,39.31,37.20,13.0,0.109,72.0
1764434133.1582844,1.56,-22.11,5.63,-175.76,0.302,0.251,40.29,34.41,13.0,0.107,72.1
1764434133.1764874,1.54,-22.36,5.30,-175.68,0.276,0.258,40.49,32.46,13.0,0.105,72.4
1764434133.194813,1.53,-21.98,5.04,-175.79,0.210,0.134,43.01,33.79,14.0,0.103,72.4
1764434133.2395167,1.56,-20.14,4.59,-175.68,0.076,0.022,42.38,38.60,14.0,0.101,71.6
1764434133.285223,1.60,-19.05,4.29,-175.92,0.199,0.096,41.70,38.92,14.0,0.098,71.2
1764434133.3534296,1.66,-16.72,4.04,-175.61,0.214,0.189,41.01,37.11,14.0,0.096,70.0
1764434133.3722765,1.70,-17.35,3.92,-175.66,0.235,0.193,38.87,35.08,14.0,0.093,70.6
1764434133.3921368,1.75,-6.56,3.60,-175.68,0.236,0.209,36.86,35.00,14.0,0.089,63.7
1764434133.434582,1.78,-9.05,3.47,-175.69,0.265,0.224,36.63,35.97,14.0,0.086,65.5
1764434133.453471,1.80,-11.66,3.40,-175.60,0.268,0.219,36.46,36.71,14.0,0.083,67.4
1764434133.4830966,1.82,-2.34,3.23,-175.44,0.269,0.246,36.28,37.04,14.0,0.079,61.4
1764434133.5103493,1.82,3.85,3.25,-175.20,0.276,0.261,36.19,35.33,14.0,0.075,57.9
1764434133.5599205,1.83,8.44,3.40,-175.02,0.283,0.260,36.87,34.15,14.0,0.072,58.0
1764434133.5787885,1.83,11.69,3.50,-174.86,0.283,0.258,37.35,34.03,14.0,0.068,58.1
1764434133.6073375,1.83,13.52,3.51,-174.72,0.300,0.257,37.30,35.28,14.0,0.064,58.2
1764434133.6723452,1.84,15.71,3.42,-174.77,0.305,0.268,38.10,35.06,14.0,0.061,58.3
1764434133.6944664,1.85,16.52,3.37,-174.72,0.295,0.273,38.46,34.91,14.0,0.057,58.4
1764434133.7177181,1.86,17.81,3.29,-174.61,0.304,0.259,39.70,36.31,14.0,0.054,58.5
1764434133.7547185,1.87,18.94,3.37,-174.49,0.319,0.252,38.29,36.87,14.0,0.050,58.6
1764434133.7852142,1.90,20.77,3.44,-174.13,0.324,0.255,38.36,37.77,14.0,0.047,58.8
1764434133.80677,1.92,20.53,3.47,-173.96,0.306,0.249,37.63,38.69,14.0,0.044,58.9
1764434133.8311384,1.94,20.75,3.35,-173.66,0.339,0.273,37.38,38.76,14.0,0.041,59.0
1764434133.8942223,1.98,21.30,3.16,-173.47,0.329,0.259,37.73,38.46,14.0,0.039,59.1
1764434133.9146674,2.01,21.06,3.07,-173.12,0.322,0.260,38.16,39.59,14.0,0.036,59.3
1764434133.9325032,2.04,20.74,2.87,-173.15,0.334,0.261,38.14,37.20,14.0,0.034,59.4
1764434133.990804,2.09,20.17,2.63,-173.30,0.320,0.256,36.58,36.87,14.0,0.032,59.5
1764434134.0106652,2.12,20.09,2.48,-173.38,0.305,0.266,35.71,36.65,14.0,0.030,59.6
1764434134.0278296,2.16,19.64,2.30,-173.52,0.317,0.265,35.65,34.36,14.0,0.029,59.8
1764434134.069852,2.21,20.26,2.18,-173.65,0.300,0.255,36.67,36.02,14.0,0.027,59.9
1764434134.1194906,2.25,20.25,2.06,-173.84,0.319,0.254,35.85,37.98,14.0,0.026,60.0
1764434134.1845663,2.27,20.12,1.98,-174.07,0.321,0.257,36.62,36.65,14.0,0.025,60.1
1764434134.2051258,2.29,19.88,1.94,-174.19,0.314,0.256,37.17,35.58,14.0,0.024,60.1
1764434134.2250257,2.31,19.95,1.91,-174.31,0.312,0.264,38.75,37.25,14.0,0.024,60.2
1764434134.265028,2.31,20.30,1.98,-174.27,0.332,0.257,38.35,39.14,14.0,0.024,60.2
1764434134.2840111,2.32,20.75,2.01,-174.21,0.339,0.260,38.06,40.46,14.0,0.023,60.2
1764434134.311289,2.32,21.17,2.12,-174.09,0.346,0.251,38.28,40.53,14.0,0.023,60.2
1764434134.3435922,2.32,21.00,2.20,-174.02,0.349,0.261,37.84,41.53,14.0,0.023,60.2
1764434134.3647752,2.32,21.13,2.24,-174.11,0.339,0.257,37.53,42.24,14.0,0.023,60.2
1764434134.406845,2.32,21.07,2.33,-174.16,0.361,0.276,38.54,40.58,14.0,0.023,60.2
1764434134.4565709,2.32,21.24,2.38,-174.10,0.362,0.265,37.71,40.25,14.0,0.023,60.2
1764434134.488557,2.32,21.08,2.49,-174.11,0.380,0.282,36.74,39.46,14.0,0.023,60.2
1764434134.5073736,2.32,21.37,2.55,-174.11,0.359,0.272,35.83,38.09,14.0,0.023,60.2
1764434134.5351589,2.32,21.31,2.57,-174.11,0.377,0.271,36.21,38.34,14.0,0.023,60.2
1764434134.5929751,2.31,21.43,2.60,-174.04,0.351,0.266,36.27,39.99,14.0,0.023,60.2
1764434134.65912,2.29,21.35,2.49,-174.44,0.229,0.135,37.86,40.67,15.0,0.023,60.1
1764434134.68858,2.27,21.03,2.43,-174.77,0.219,0.148,32.68,40.82,15.0,0.023,60.1
1764434134.712166,2.24,20.22,2.49,-174.99,0.063,0.066,34.64,39.72,15.0,0.022,60.1
1764434134.7344797,2.23,19.31,2.49,-175.05,0.077,0.064,36.01,40.33,15.0,0.022,60.1
1764434134.7545497,2.22,19.54,2.52,-175.14,0.195,0.095,36.11,33.64,15.0,0.022,60.0
1764434134.7763462,2.22,20.09,2.56,-175.11,0.246,0.177,34.88,36.80,15.0,0.022,60.0
1764434134.843299,2.22,20.05,2.58,-175.07,0.267,0.201,35.58,38.82,15.0,0.021,60.1
1764434134.863039,2.22,20.16,2.64,-174.95,0.266,0.200,36.07,40.23,15.0,0.021,60.1
1764434134.902549,2.22,20.48,2.69,-174.75,0.292,0.214,38.17,39.36,15.0,0.021,60.1
1764434134.921003,2.22,20.63,2.74,-174.61,0.295,0.206,39.64,40.24,15.0,0.020,60.1
1764434134.969012,2.22,21.02,2.81,-174.54,0.303,0.223,38.93,40.19,15.0,0.020,60.1
1764434134.9900682,2.22,21.35,2.85,-174.46,0.302,0.224,38.44,40.17,15.0,0.020,60.1
1764434135.0086164,2.22,21.40,2.89,-174.37,0.289,0.234,34.50,39.75,15.0,0.020,60.1
1764434135.062737,2.22,21.40,2.91,-174.41,0.291,0.248,31.76,39.93,15.0,0.020,60.1
1764434135.0821178,2.22,21.45,2.92,-174.47,0.299,0.248,29.85,40.05,15.0,0.020,60.1
1764434135.1100426,2.22,21.43,2.94,-174.50,0.300,0.251,31.96,39.40,15.0,0.020,60.1
1764434135.141648,2.22,21.35,2.96,-174.42,0.297,0.257,32.69,37.97,15.0,0.020,60.1
1764434135.1911004,2.21,21.64,2.99,-174.26,0.304,0.248,34.85,37.82,15.0,0.020,60.1
1764434135.2093065,2.21,21.54,3.01,-174.31,0.290,0.254,36.36,37.80,15.0,0.020,60.1
1764434135.254649,2.21,21.47,3.02,-174.24,0.289,0.249,36.82,39.56,15.0,0.019,60.1
1764434135.3047163,2.21,21.44,3.01,-174.19,0.290,0.252,36.18,40.54,15.0,0.019,60.1
1764434135.3232584,2.21,21.42,3.03,-174.10,0.283,0.255,36.87,41.24,15.0,0.018,60.1
1764434135.3976867,2.21,21.60,3.02,-174.05,0.300,0.253,37.94,40.76,15.0,0.018,60.1
1764434135.4216976,2.20,21.67,3.03,-174.01,0.290,0.254,38.77,40.42,15.0,0.017,60.1
1764434135.4451535,2.20,21.55,3.02,-173.99,0.296,0.255,39.00,41.46,15.0,0.016,60.2
1764434135.4831138,2.20,21.59,3.01,-173.93,0.283,0.263,39.28,40.56,15.0,0.015,60.2
1764434135.5061805,2.20,21.61,3.03,-173.82,0.284,0.262,39.63,39.92,15.0,0.014,60.2
1764434135.5283527,2.20,21.53,3.04,-173.78,0.293,0.261,39.74,40.90,15.0,0.013,60.2
1764434135.5486243,2.20,21.54,3.02,-173.82,0.297,0.259,39.82,41.59,15.0,0.012,60.2
1764434135.575101,2.20,21.32,2.98,-173.83,0.289,0.256,38.28,41.40,15.0,0.012,60.3
1764434135.5954423,2.20,21.11,2.93,-173.84,0.289,0.258,37.21,41.27,15.0,0.011,60.3
1764434135.6363256,2.20,21.11,2.91,-173.82,0.282,0.258,35.30,40.01,15.0,0.010,60.3
1764434135.703034,2.20,21.07,2.94,-173.77,0.295,0.258,35.17,34.82,15.0,0.010,60.3
1764434135.722122,2.20,21.01,2.95,-173.76,0.299,0.261,35.07,36.06,15.0,0.009,60.3
1764434135.7527435,2.19,21.24,2.91,-173.76,0.307,0.269,34.93,37.36,15.0,0.009,60.3
1764434135.8015833,2.19,21.27,2.88,-173.78,0.297,0.260,35.33,37.15,15.0,0.008,60.3
1764434135.8206723,2.19,21.30,2.87,-173.79,0.297,0.257,35.61,37.01,15.0,0.008,60.3
1764434135.8466454,2.19,21.54,2.87,-173.83,0.309,0.261,35.07,37.94,15.0,0.008,60.3
1764434135.9119947,2.19,21.51,2.89,-173.92,0.308,0.258,34.55,39.28,15.0,0.008,60.3
1764434135.9289653,2.19,21.52,2.93,-173.94,0.306,0.271,34.18,40.21,15.0,0.008,60.3
1764434135.9506469,2.19,21.63,2.94,-173.96,0.312,0.269,34.28,39.92,15.0,0.008,60.4
1764434135.9951293,2.19,21.91,2.98,-173.87,0.329,0.269,34.24,39.41,15.0,0.008,60.7
1764434136.0148826,2.18,21.76,2.96,-173.87,0.313,0.258,33.55,39.43,15.0,0.008,61.0
1764434136.0404613,2.18,21.69,2.98,-173.88,0.324,0.266,34.33,39.65,15.0,0.008,61.4
1764434136.0869386,2.18,21.73,2.98,-173.77,0.313,0.237,35.31,38.37,15.0,0.007,61.8
1764434136.1194687,2.16,20.13,2.88,-173.87,0.126,0.048,36.86,41.47,16.0,0.007,62.2
1764434136.1680694,2.14,18.36,2.82,-173.98,0.050,0.057,36.06,41.03,16.0,0.007,62.6
1764434136.1869826,2.13,17.48,2.75,-174.11,0.056,0.055,35.50,40.71,16.0,0.007,63.1
1764434136.2325683,2.13,17.89,2.80,-174.21,0.181,0.071,36.19,39.52,16.0,0.006,63.6
1764434136.255859,2.13,18.11,2.82,-174.25,0.158,0.071,37.73,38.68,16.0,0.006,64.2
1764434136.274815,2.14,18.32,2.83,-174.26,0.241,0.162,37.60,38.60,16.0,0.006,64.8
1764434136.3106298,2.14,18.98,2.79,-174.42,0.268,0.196,36.41,40.93,16.0,0.005,65.4
1764434136.3449426,2.13,19.64,2.72,-174.45,0.260,0.203,35.97,41.89,16.0,0.005,66.1
1764434136.365897,2.13,19.93,2.69,-174.44,0.248,0.209,35.34,42.57,16.0,0.005,66.5
1764434136.3914433,2.09,18.61,2.54,-174.33,0.240,0.196,35.43,40.78,16.0,0.005,67.0
1764434136.4371564,2.02,6.90,2.02,-173.74,0.228,0.205,34.90,41.53,16.0,0.005,67.5
1764434136.4932997,1.91,-2.99,1.33,-173.13,0.236,0.217,35.43,40.04,16.0,0.004,71.3
1764434136.5648754,1.76,-11.21,0.47,-172.66,0.258,0.244,34.99,39.17,16.0,0.005,75.9
1764434136.5915892,1.66,-16.64,-0.24,-172.23,0.239,0.257,35.50,37.78,16.0,0.005,78.5
1764434136.6116173,1.56,-21.85,-0.99,-172.27,0.259,0.278,36.07,32.39,16.0,0.005,80.6
1764434136.6325016,1.49,-25.15,-1.62,-172.09,0.246,0.267,36.23,28.94,16.0,0.005,81.1
1764434136.652115,1.45,-27.53,-2.25,-171.88,0.278,0.291,35.33,30.14,16.0,0.006,80.1
1764434136.6772487,1.46,-29.51,-2.97,-171.64,0.271,0.278,34.26,25.03,16.0,0.006,78.3
1764434136.7315888,1.55,-30.67,-3.69,-171.36,0.274,0.249,32.91,26.39,16.0,0.007,76.9
1764434136.756019,1.61,-31.44,-4.18,-171.17,0.267,0.263,32.58,25.75,16.0,0.007,75.8
1764434136.7920196,1.78,-31.87,-4.63,-171.16,0.252,0.240,34.82,26.50,16.0,0.007,75.1
1764434136.8091466,1.90,-32.40,-4.95,-171.38,0.242,0.258,35.55,26.59,16.0,0.007,74.4
1764434136.8727276,2.30,-31.62,-5.91,-171.40,0.223,0.230,40.91,27.45,16.0,0.007,75.0
1764434136.894117,2.58,-30.85,-6.54,-171.16,0.239,0.238,42.34,27.99,16.0,0.007,75.5
1764434136.9124568,2.96,-29.83,-7.15,-171.03,0.242,0.227,42.67,28.49,16.0,0.007,76.1
1764434136.969412,3.37,-28.11,-7.66,-170.73,0.249,0.227,40.60,29.57,16.0,0.009,76.9
1764434136.9876504,3.65,-27.77,-8.05,-170.94,0.253,0.250,38.57,28.14,16.0,0.010,77.2
1764434137.0158303,3.98,-27.42,-8.19,-170.83,0.261,0.239,38.42,29.20,16.0,0.012,77.7
1764434137.0621119,4.30,-27.60,-8.47,-170.83,0.265,0.260,37.42,30.38,16.0,0.014,78.1
1764434137.0813084,4.52,-27.02,-8.71,-170.85,0.286,0.269,36.95,30.55,16.0,0.016,78.4
1764434137.101319,4.74,-26.40,-8.55,-170.83,0.288,0.267,36.58,29.73,16.0,0.018,78.8
1764434137.1416273,4.93,-25.52,-8.25,-170.64,0.327,0.234,37.73,32.08,16.0,0.020,79.3
1764434137.206781,5.06,-24.12,-7.96,-170.82,0.309,0.263,35.86,30.57,16.0,0.023,79.5
1764434137.2270484,5.16,-23.82,-7.78,-171.06,0.321,0.246,36.32,29.53,16.0,0.025,79.7
1764434137.2471156,5.22,-23.19,-7.55,-171.04,0.309,0.262,33.04,30.27,16.0,0.027,79.7
1764434137.304377,5.25,-23.63,-7.38,-171.22,0.303,0.269,33.28,31.52,16.0,0.028,80.0
1764434137.3249137,5.27,-23.41,-7.16,-171.17,0.303,0.246,33.44,32.04,16.0,0.030,80.1
1764434137.3440301,5.28,-23.54,-6.91,-171.25,0.308,0.287,33.23,31.83,16.0,0.032,80.2
1764434137.3860114,5.26,-12.80,-6.33,-171.37,0.301,0.285,34.80,31.56,16.0,0.033,75.3
1764434137.4056065,5.24,-14.22,-6.14,-171.05,0.318,0.272,34.97,32.90,16.0,0.034,76.1
1764434137.4304035,5.21,-16.41,-6.00,-171.09,0.299,0.297,36.38,31.42,16.0,0.035,77.3
1764434137.4631639,5.16,-7.92,-5.57,-171.49,0.305,0.268,35.88,32.30,16.0,0.037,72.2
1764434137.527025,5.10,-4.86,-5.27,-172.24,0.313,0.271,35.64,32.65,16.0,0.038,70.2
1764434137.5462124,5.06,-9.05,-5.26,-171.89,0.311,0.275,35.48,32.67,16.0,0.038,72.7
1764434137.5640771,5.00,-3.66,-4.98,-172.27,0.305,0.279,36.02,30.98,16.0,0.039,69.2
1764434137.6235878,4.92,-5.61,-4.73,-172.10,0.305,0.248,36.94,32.06,16.0,0.040,70.3
1764434137.6428134,4.86,-9.72,-4.62,-171.70,0.299,0.268,38.90,32.53,16.0,0.041,72.8
1764434137.7196636,4.77,-12.99,-4.16,-171.56,0.295,0.296,36.62,31.07,16.0,0.041,74.8
1764434137.7392457,4.70,-15.87,-3.85,-171.41,0.304,0.284,35.03,30.39,16.0,0.042,76.5
1764434137.7701297,4.64,-10.36,-3.31,-172.24,0.305,0.265,34.21,30.92,16.0,0.042,73.0
1764434137.791524,4.59,-14.22,-3.07,-171.69,0.300,0.268,33.44,31.33,16.0,0.042,75.4
1764434137.809338,4.54,-9.61,-2.65,-172.17,0.280,0.232,34.19,31.59,16.0,0.043,72.4
1764434137.8462863,4.48,-3.64,-2.24,-172.53,0.161,0.114,34.84,35.69,17.0,0.043,68.4
1764434137.8957279,4.45,0.09,-1.87,-172.78,0.174,0.105,36.18,36.41,17.0,0.043,65.9
1764434137.9151273,4.42,2.44,-1.63,-172.95,0.141,0.109,35.61,37.05,17.0,0.043,64.3
1764434137.9412289,4.41,4.46,-1.53,-172.98,0.186,0.184,36.66,37.63,17.0,0.044,63.9
1764434137.9732287,4.40,4.40,-1.65,-173.53,0.222,0.185,36.62,38.59,17.0,0.044,63.9
1764434138.0394182,4.41,-3.05,-1.80,-173.08,0.229,0.206,37.39,37.55,17.0,0.044,67.9
1764434138.0579438,4.42,-7.98,-1.93,-172.71,0.225,0.202,37.93,37.27,17.0,0.044,71.1
1764434138.088162,4.43,-11.74,-2.02,-172.52,0.236,0.222,37.75,37.30,17.0,0.044,73.6
1764434138.1199553,4.45,-11.88,-2.02,-172.07,0.250,0.241,37.58,31.49,17.0,0.044,73.7
1764434138.1384673,4.46,-14.13,-2.04,-172.16,0.236,0.247,37.66,27.13,17.0,0.044,75.2
1764434138.1674855,4.47,-14.66,-2.06,-171.87,0.252,0.247,36.46,28.32,17.0,0.045,75.6
1764434138.2141979,4.48,-7.04,-1.80,-171.41,0.250,0.238,36.67,29.13,17.0,0.045,70.6
1764434138.2749825,4.50,-4.40,-1.79,-170.98,0.269,0.251,36.04,32.31,17.0,0.045,68.9
1764434138.2991517,4.51,-1.27,-1.74,-170.76,0.250,0.257,35.56,33.00,17.0,0.045,66.9
1764434138.3191273,4.52,-5.11,-2.04,-170.89,0.292,0.244,36.77,34.52,17.0,0.045,69.4
1764434138.3640425,4.54,-5.84,-2.26,-170.82,0.274,0.238,36.44,36.42,17.0,0.045,69.9
1764434138.3860598,4.55,-6.35,-2.41,-170.72,0.268,0.238,33.10,37.76,17.0,0.045,70.3
1764434138.408691,4.56,-4.10,-2.46,-170.43,0.277,0.240,31.53,35.88,17.0,0.045,68.8
1764434138.4545083,4.56,-1.42,-2.41,-170.33,0.278,0.249,32.36,36.23,17.0,0.045,67.0
1764434138.4880528,4.57,1.54,-2.31,-170.38,0.278,0.249,32.88,35.58,17.0,0.045,65.1
1764434138.5384555,4.59,5.18,-2.19,-170.69,0.302,0.234,34.72,36.10,17.0,0.045,64.2
1764434138.5599563,4.60,8.01,-2.07,-170.90,0.300,0.231,36.01,37.10,17.0,0.045,64.2
1764434138.5878835,4.61,10.09,-1.99,-171.14,0.294,0.242,33.56,34.85,17.0,0.045,64.3
1764434138.6339192,4.64,12.10,-1.89,-171.15,0.323,0.239,33.84,34.79,17.0,0.045,64.3
1764434138.6558666,4.65,13.07,-1.85,-171.11,0.308,0.236,34.03,34.24,17.0,0.045,64.3
1764434138.697057,4.68,14.57,-1.83,-171.42,0.324,0.272,34.35,34.49,17.0,0.045,64.4
1764434138.7207494,4.70,15.18,-1.84,-171.49,0.323,0.255,35.38,34.57,17.0,0.044,64.4
1764434138.740957,4.72,15.45,-1.87,-171.80,0.317,0.280,36.83,34.66,17.0,0.044,64.5
1764434138.77381,4.76,15.70,-1.90,-171.82,0.320,0.278,34.97,35.28,17.0,0.044,64.6
1764434138.823055,4.79,15.77,-1.87,-171.83,0.334,0.272,34.86,36.37,17.0,0.044,64.6
1764434138.8426573,4.81,15.73,-1.90,-171.88,0.331,0.266,34.40,37.14,17.0,0.044,64.7
1764434138.8726394,4.82,16.19,-1.92,-171.91,0.332,0.271,34.99,37.25,17.0,0.044,64.7
1764434138.9213197,4.83,16.85,-1.90,-172.01,0.329,0.282,35.83,37.33,17.0,0.044,64.7
1764434138.9525137,4.84,17.18,-1.90,-172.07,0.333,0.281,36.67,36.07,17.0,0.043,64.7
1764434139.0159209,4.84,17.27,-1.81,-172.00,0.339,0.278,38.05,36.04,17.0,0.043,64.7
1764434139.035432,4.84,17.20,-1.77,-172.00,0.335,0.279,39.01,36.57,17.0,0.043,64.7
1764434139.06325,4.83,17.28,-1.72,-172.08,0.346,0.279,34.16,36.81,17.0,0.043,64.7
1764434139.082854,4.82,17.32,-1.68,-172.10,0.338,0.282,30.76,36.48,17.0,0.042,64.7
1764434139.1025636,4.81,17.16,-1.58,-172.09,0.328,0.271,32.28,35.29,17.0,0.042,64.7
1764434139.1427002,4.78,16.82,-1.49,-172.29,0.298,0.243,33.59,35.80,17.0,0.041,64.7
1764434139.2100806,4.74,16.52,-1.32,-172.62,0.223,0.111,37.06,34.50,18.0,0.041,64.6
1764434139.2344348,4.71,16.37,-1.20,-172.73,0.213,0.091,39.98,35.34,18.0,0.041,64.6
1764434139.253709,4.68,15.07,-1.05,-172.51,0.094,0.055,39.01,34.41,18.0,0.040,64.5
1764434139.2881336,4.63,13.62,-0.75,-172.34,0.185,0.085,38.10,36.04,18.0,0.039,64.4
1764434139.335843,4.55,12.56,-0.61,-172.36,0.216,0.173,36.92,34.07,18.0,0.039,64.3
1764434139.3588102,4.50,11.91,-0.46,-172.55,0.227,0.175,36.72,34.69,18.0,0.038,64.2
1764434139.3779254,4.40,8.24,-0.20,-172.89,0.260,0.189,36.31,34.61,18.0,0.038,64.0
1764434139.4308712,4.26,-1.00,0.21,-172.63,0.264,0.198,34.90,35.25,18.0,0.037,66.5
1764434139.4486506,4.18,-7.75,0.42,-172.28,0.241,0.203,33.44,35.59,18.0,0.036,70.8
1764434139.4788651,4.04,-12.44,0.78,-172.31,0.281,0.228,34.77,35.85,18.0,0.035,73.7
1764434139.526268,3.87,-15.90,1.34,-172.42,0.288,0.220,35.32,37.33,18.0,0.034,75.7
1764434139.5458598,3.76,-18.56,1.69,-172.28,0.261,0.232,33.97,37.64,18.0,0.033,77.3
1764434139.57444,3.60,-21.04,2.38,-172.46,0.274,0.235,33.25,37.99,18.0,0.031,78.5
1764434139.6556756,3.40,-24.03,3.20,-172.64,0.279,0.239,32.81,37.54,18.0,0.030,79.8
1764434139.6782756,3.27,-26.19,3.73,-172.55,0.267,0.227,32.90,37.33,18.0,0.028,80.1
1764434139.6985703,3.09,-27.29,4.50,-172.71,0.293,0.227,33.38,36.49,18.0,0.027,79.3
1764434139.7210133,2.88,-28.24,5.22,-172.85,0.315,0.242,34.76,36.12,18.0,0.025,78.3
1764434139.7705917,2.67,-29.02,5.86,-173.09,0.311,0.236,37.52,36.32,18.0,0.024,77.3
1764434139.7901783,2.52,-29.49,6.30,-173.12,0.295,0.237,35.60,37.03,18.0,0.023,76.6
1764434139.8088129,2.34,-29.92,6.87,-173.13,0.296,0.242,36.38,30.00,18.0,0.023,75.8
1764434139.8814578,2.13,-31.15,7.73,-173.36,0.293,0.254,36.48,33.37,18.0,0.023,74.5
1764434139.90999,2.00,-31.88,8.28,-173.36,0.297,0.246,35.97,35.22,18.0,0.024,73.6
1764434139.9291916,1.83,-32.29,8.77,-173.53,0.297,0.259,34.37,34.96,18.0,0.025,72.8
1764434139.9470265,1.66,-32.81,9.46,-173.89,0.300,0.274,32.21,36.75,18.0,0.026,71.9
1764434139.9906988,1.49,-33.27,10.12,-174.16,0.298,0.254,28.98,38.61,18.0,0.028,71.0
1764434140.009431,1.38,-33.60,10.62,-174.28,0.302,0.274,26.72,39.90,18.0,0.030,70.3
1764434140.0268588,1.26,-33.95,11.07,-174.30,0.314,0.254,30.35,38.79,18.0,0.032,69.6
1764434140.085408,1.16,-34.01,11.70,-174.28,0.303,0.257,32.84,37.28,18.0,0.034,69.0
1764434140.1211257,1.09,-34.00,12.02,-174.34,0.299,0.277,31.89,36.88,18.0,0.035,68.7
1764434140.1412957,1.03,-33.92,12.22,-174.40,0.299,0.301,31.29,30.33,18.0,0.037,68.4
1764434140.1694818,0.99,-33.87,12.50,-174.80,0.273,0.294,29.52,35.46,18.0,0.039,68.2
1764434140.218859,0.96,-33.88,12.66,-175.12,0.284,0.318,32.47,35.68,18.0,0.040,68.0
1764434140.2626588,0.94,-33.91,12.72,-175.22,0.287,0.314,30.11,35.88,18.0,0.041,67.9
1764434140.281164,0.93,-33.87,12.81,-175.38,0.282,0.320,28.45,36.03,18.0,0.042,67.8
1764434140.3102314,0.93,-33.96,12.86,-175.54,0.286,0.301,26.60,35.31,18.0,0.043,67.7
1764434140.3966627,0.95,-34.09,12.80,-175.70,0.281,0.307,30.83,34.71,18.0,0.044,67.7
1764434140.421647,0.95,-34.01,12.81,-175.80,0.282,0.287,34.61,29.81,18.0,0.045,67.7
1764434140.4436238,0.98,-34.20,12.70,-175.68,0.295,0.291,34.94,32.22,18.0,0.046,67.7
1764434140.4620426,1.02,-34.32,12.51,-175.64,0.284,0.295,35.20,33.48,18.0,0.047,67.8
1764434140.4877987,1.06,-34.06,12.30,-175.67,0.292,0.272,35.34,28.96,18.0,0.048,68.1
1764434140.506533,1.09,-33.55,12.17,-175.71,0.284,0.274,33.51,25.79,18.0,0.048,68.4
1764434140.5507796,1.13,-33.61,11.94,-175.67,0.300,0.290,34.49,29.17,18.0,0.049,68.6
1764434140.601784,1.18,-33.73,11.80,-175.80,0.284,0.300,35.33,35.03,18.0,0.049,68.7
1764434140.6253247,1.21,-33.74,11.68,-175.88,0.279,0.306,35.82,38.67,18.0,0.050,68.8
1764434140.6432965,1.25,-33.32,11.49,-175.87,0.303,0.290,35.77,37.19,18.0,0.050,69.2
1764434140.6946843,1.29,-32.89,11.21,-175.66,0.306,0.253,38.20,38.74,18.0,0.050,69.5
1764434140.7143853,1.32,-32.50,10.98,-175.66,0.305,0.275,39.66,40.40,18.0,0.051,69.9
1764434140.7323892,1.35,-32.17,10.76,-175.53,0.316,0.269,38.71,40.03,18.0,0.051,70.1
1764434140.7740192,1.38,-31.69,10.46,-175.31,0.302,0.260,37.55,40.07,18.0,0.051,70.5
1764434140.8228533,1.41,-31.00,10.20,-175.07,0.301,0.281,39.65,39.71,18.0,0.052,70.9
1764434140.8419487,1.43,-30.78,10.05,-175.01,0.308,0.282,40.24,39.46,18.0,0.052,71.1
1764434140.8732445,1.45,-30.52,9.81,-174.93,0.318,0.281,39.51,38.82,18.0,0.052,71.4
